"id","author_last","author_first","author_full_name","title","publisher","publication_year","height_cm","width_cm","depth_cm","binding","page_count","edition_printrun","isbn_asin","editor","contributors","is_signed_inscribed","designer","description","artist_url","publisher_url","collection_grouping","tags","classification","bisac","lcc","location","accession_no","featured","image_url","price","weight_g","language","num_images","notes","custom_page_url","cataloged_date","collection"
"2098","Adamson","Glenn","Glenn Adamson, Jane Pavitt","Postmodernism: Style and Subversion 1970–1990","V&A Publishing","2011","","","","Hardcover","320","First edition, 2011; distributed in North America by Abrams. Out of print.","9781851776597","Glenn Adamson and Jane Pavitt","Paola Antonelli (Essay); Charles Jencks (Essay); Paul Greenhalgh (Essay); David Byrne (Essay); Arindam Dutta (Essay); Victor Buchli (Essay)","false","","<p>The catalogue of the Victoria and Albert Museum's 2011 exhibition, the first large museum survey to treat postmodernism as a design movement with a beginning and an end rather than as a condition of contemporary culture.</p><p class=""mt-6"">Edited by Glenn Adamson and Jane Pavitt, the book runs from the anti-modernist positions of Venturi, Scott Brown and Hans Hollein around 1970, through the Italian radical groups, Alchimia and Memphis, to the moment in the mid-1980s when the style was absorbed by advertising, corporate architecture and the music industry, and ends with its collapse into commercial mannerism by 1990. Forty-one short essays by the editors and by Paola Antonelli, Charles Jencks, Paul Greenhalgh, David Byrne, Arindam Dutta and others cover architecture, furniture, product and graphic design, fashion, film, television and video. The 250 colour plates include Sottsass's <em>Carlton</em> bookcase, Jean-Paul Goude's images of Grace Jones, Peter Saville's record sleeves and Charles Moore's Piazza d'Italia. The exhibition ran at the V&A from 24 September 2011 to 15 January 2012.</p><p class=""mt-6"">Adamson, then head of research at the V&A, has since written <em>Thinking Through Craft</em> and <em>Fewer, Better Things</em>; Pavitt curated the V&A's <em>Cold War Modern</em> (2008). The book is out of print.</p>","","https://www.vam.ac.uk/exhibitions/postmodernism","Art","Design, Postmodernism, Architecture, Graphic Design, Design History, Exhibition Catalog, Museum Publication","","","","Hudson Street Library, NYC","June 2026","","/assets/images/books/adamson_glenn_postmodernism_style_and_subversion_1970_1990_9781851776597.jpg","","","English","","Out of print. Summer archiving 2026; catalogued 2026-08-27.","","2026-08-27","art"
"2099","King","David","David King","Red Star Over Russia: A Visual History of the Soviet Union from the Revolution to the Death of Stalin","Abrams","2009","","","","Hardcover","352","Abrams first edition, September 2009. Out of print in this edition.","9780810982796","","","false","","<p>A visual history of the Soviet Union from the October Revolution to the death of Stalin, drawn entirely from the London designer David King's archive of Soviet graphic material.</p><p class=""mt-6"">More than 550 posters, photographs, paintings, magazine covers, book jackets, advertisements and pieces of street ephemera are reproduced in sequence, carrying King's account of the revolution, the civil war, the constructivist years, the purges and the personality cult. Photomontage by Klutsis and Rodchenko sits beside anonymous agitprop, doctored official photographs and pages from illustrated magazines such as <em>USSR in Construction</em>. King designed the book himself, in the dense red-and-black manner of his earlier Soviet titles.</p><p class=""mt-6"">David King (1943–2016) was art editor of the <em>Sunday Times Magazine</em> from 1965 to 1975 and spent four decades building what became one of the largest private collections of Soviet visual culture, now held by Tate. His related books include <em>The Commissar Vanishes</em> (1997), on the falsification of photographs under Stalin, and <em>Ordinary Citizens</em> (2003). <em>Red Star Over Russia</em> was published simultaneously by Abrams in New York and Tate in London; the Abrams edition carries the subtitle recorded here.</p>","https://www.tate.org.uk/about-us/collection/david-king-collection","https://store.abramsbooks.com/products/red-star-over-russia","Art","Design, Graphic Design, Soviet Design, Posters, Photomontage, Culture","","","","Hudson Street Library, NYC","June 2026","","/assets/images/books/king_david_red_star_over_russia_9780810982796.jpg","","","English","","Abrams first edition. Published the same year by Tate Publishing in London under the subtitle 'A Visual History of the Soviet Union from 1917 to the Death of Stalin'. Edition state to be verified from the physical copy. Summer archiving 2026; catalogued 2026-08-27.","","2026-08-27","art"
"2100","EXPORT","VALIE","VALIE EXPORT","VALIE EXPORT: Zeit und Gegenzeit / Time and Countertime","Verlag der Buchhandlung Walther König","2010","32.5","25","","Hardcover","304","","9783865608741","Agnes Husslein-Arco, Stella Rollig","Sabeth Buchmann (Text); Yilmaz Dziewior (Text); Elke Krasny (Text); Toby Axelrod (Translation)","false","","<p>The catalogue of the two-city retrospective that the Belvedere in Vienna and the Lentos Kunstmuseum in Linz mounted for VALIE EXPORT in 2010, and the most comprehensive single volume on the artist's work.</p><p class=""mt-6"">Published for <em>Zeit und Gegenzeit / Time and Countertime</em> (16 October 2010 – 30 January 2011), the book centres on recent and new work while setting it against a concentrated selection of the early actions, expanded-cinema pieces and video works. The title derives from a 1973 video-sculpture concept by the artist. Edited by Agnes Husslein-Arco and Stella Rollig, with texts by Sabeth Buchmann, Yilmaz Dziewior and Elke Krasny; German and English run in parallel throughout. Large format, 304 pages, extensively illustrated.</p><p class=""mt-6"">VALIE EXPORT (b. Linz, 1940) adopted her name in 1967 and became a central figure of the Viennese avant-garde with works such as <em>Tapp und Tastkino</em> (1968), <em>Aktionshose: Genitalpanik</em> (1969) and the film <em>Unsichtbare Gegner</em> (1977). Her practice moves across performance, photography, film, video, installation and writing, and has been the subject of retrospectives in Vienna, Paris and Linz, where the VALIE EXPORT Center opened in 2017.</p>","https://www.valieexport.at/","https://www.buchhandlung-walther-koenig.de","Art","Art, Contemporary Art, Performance Art, Video Art, Conceptual Art, Photography, Exhibition Catalog","Artist Monograph","","","Hudson Street Library, NYC","June 2026","","/assets/images/books/export_valie_zeit_und_gegenzeit_time_and_countertime_9783865608741.jpg","","1950","German / English","","Bilingual German/English. Published for the Belvedere and Lentos exhibitions, 2010–11. Summer archiving 2026; catalogued 2026-08-27.","","2026-08-27","art"
"2101","Lupano","Mario","Mario Lupano, Alessandra Vaccari","Fashion at the Time of Fascism: Italian Modernist Lifestyle 1922–1943","Damiani","2009","30.5","24.1","","Hardcover","400","","9788862080514","Mario Lupano, Alessandra Vaccari","","false","","<p>The first visual history of Italian fashion during the two decades of Fascist rule, tracing how a modernist industry negotiated between international couture and the dictates of the regime.</p><p class=""mt-6"">Edited by Mario Lupano and Alessandra Vaccari, the book draws on extensive archival research in period magazines, photographs, advertising and design publications, presenting around 700 images in a running sequence of picture and text. The material is arranged under four themes, Measurements, Model, Brand and Parade, that follow the rhythms and rituals of the Italian day, from the standardised body and the autarkic textile to the branded label and the mass spectacle. Thematic maps, cross-references, an iconographic index and a full bibliography support both reading and scholarly use. Published by Damiani in 2009 in a 400-page hardcover.</p><p class=""mt-6"">Mario Lupano is an architectural historian and Alessandra Vaccari a fashion historian, both teaching at the Università Iuav di Venezia. The book belongs with the library's holdings on graphic design and photography of the interwar period, in which the same rationalist typography and photomontage seen here served advertising, propaganda and the illustrated press.</p>","","https://www.damianibooks.com/en/products/6208051","Art","Fashion, Design, Graphic Design, Photography, Fascism, Culture, Art","","","","Hudson Street Library, NYC","June 2026","","/assets/images/books/lupano_mario_fashion_at_the_time_of_fascism_9788862080514.jpg","","","English","","Cover credits 'Edited by Mario Lupano, Alessandra Vaccari'. Retailer listings give the subtitle as 'Italian Modernist Lifestyle Between 1922 and 1943'. Summer archiving 2026; catalogued 2026-08-27.","","2026-08-27","art"
"2102","Purvis","Alston W.","Alston W. Purvis","H.N. Werkman","Yale University Press","2004","24.1","19.1","","Paperback","112","Monographics series. Co-published by Laurence King, London (ISBN 9781856693899) and Yale University Press, New Haven. Out of print.","9780300102901","Rick Poynor","","false","","<p>The first English-language monograph on Hendrik Nicolaas Werkman (1882–1945), the Groningen jobbing printer who turned the letterpress shop into an instrument for abstract picture-making.</p><p class=""mt-6"">Written by Alston W. Purvis for the Monographics series edited by Rick Poynor, the book follows Werkman from his commercial printing business through the experimental <em>druksels</em> he began around 1923, the nine issues of his periodical <em>The Next Call</em> (1923–26), the stencilled and hand-inked prints of the 1930s and the clandestine publications of De Blauwe Schuit during the German occupation, among them the <em>Chassidische Legenden</em> suite. Werkman was arrested by the Sicherheitsdienst and shot on 10 April 1945, three days before Groningen was liberated; much of his work was destroyed in the fire that followed. 132 illustrations, 123 in colour, with a bibliography. 112 pages, paperback.</p><p class=""mt-6"">Purvis, professor of graphic design at Boston University and co-author with Philip B. Meggs of <em>Meggs' History of Graphic Design</em>, had earlier surveyed the same ground in <em>Dutch Graphic Design 1918–1945</em> (1992). The book sits alongside the library's holdings on Dutch modernism, typography and the printed page as an artist's medium.</p>","https://www.stedelijk.nl/en/collection/artists/hendrik-nicolaas-werkman","https://yalebooks.yale.edu","Art","Art, Graphic Design, Typography, Design, Printmaking","Artist Monograph","","","Hudson Street Library, NYC","June 2026","","/assets/images/books/purvis_alston_w_h_n_werkman_9780300102901.jpg","","","English","","Yale University Press edition of the Laurence King Monographics title (series editor Rick Poynor); the same book was also issued in London under ISBN 9781856693899. Summer archiving 2026; catalogued 2026-08-27.","","2026-08-27","art"
"2103","Oberender","Thomas","Thomas Oberender","The New Infinity: Visuelle Kunst und Musik in Planetarien / Visual Art and Music in Planetariums","Verlag der Buchhandlung Walther König","2019","33","23","","Paperback","88","","9783960986645","Thomas Oberender","Ulrike Bergermann (Text); Michaela French (Text); Metahaven (Text); David OReilly (Text)","false","Eps51","<p>A record of <em>The New Infinity</em>, the Berliner Festspiele programme that treated the planetarium dome as a gallery for contemporary art and commissioned new fulldome works for it.</p><p class=""mt-6"">Conceived by Thomas Oberender within the Festspiele's Immersion strand and produced with Planetarium Hamburg, the series opened the projection and sound infrastructure of planetariums to artists of the digital age. This publication reflects on the history of the planetarium and its possibilities as an exhibition space and documents the commissioned works, among them pieces by Agnieszka Polska, Robert Lippok & Lucas Gutierrez and the collective Metahaven. Texts by Ulrike Bergermann, Michaela French, Metahaven, Thomas Oberender and David OReilly run in German and English. Designed by the Berlin studio Eps51 and published by Walther König in 2019; 88 pages in a tall paperback format.</p><p class=""mt-6"">Oberender directed the Berliner Festspiele from 2012 to 2021 and built its Immersion programme around virtual reality, 360-degree film and dome projection. The book belongs with the library's holdings on media art and on the exhibition formats that lie outside the white cube.</p>","https://www.berlinerfestspiele.de/en/the-new-infinity/start.html","https://www.buchhandlung-walther-koenig.de","Art","Art, Contemporary Art, Media Art, Video Art, Sound Art, Exhibition Catalog","","","","Hudson Street Library, NYC","June 2026","","/assets/images/books/oberender_thomas_the_new_infinity_9783960986645.jpg","","","German / English","","Bilingual German/English. Some dealer records give 83 numbered pages; the trade listing is 88. Summer archiving 2026; catalogued 2026-08-27.","","2026-08-27","art"
"2104","Dörig","Raffael","Raffael Dörig, Flo Kaufmann","H.o.Me.: Heim für obsolete Medien / Home for Obsolete Media","Christoph Merian Verlag","2021","23.5","17","","Softcover in slipcase","208","","9783856169497","Raffael Dörig, Flo Kaufmann","Amulets (Text); Kristen Gallerneaux (Text); Doris Gassert (Text); Hannes Grassegger (Text); Martina Haidvogl (Text); Eva-Maria Knüsel (Text); Peter Kraut (Text); Yves Niederhäuser (Text); The Mutha_Ship Landing (Text)","false","","<p>A bilingual survey of obsolete audiovisual media and of the artists who keep them running, published for the exhibition <em>H.o.Me. – Home for Obsolete Media</em> at Kunsthaus Langenthal.</p><p class=""mt-6"">Edited by curator Raffael Dörig and the Swiss artist and engineer Flo Kaufmann, the book takes objects from Kaufmann's collection, magnetic tape, vinyl, audio cassette, Super 8, as points of departure for short technological and cultural histories of each format. Works by Flo Kaufmann, Christian Marclay, !Mediengruppe Bitnik, Alexandra Navratil, Strotter Inst. and others show what can be made from discarded machines, and specialists in conservation, music and media offer practical advice on keeping analogue material playable. Texts by Kristen Gallerneaux, Doris Gassert, Hannes Grassegger, Martina Haidvogl, Peter Kraut and others. 208 pages with 96 illustrations, issued in a slipcase modelled on a VHS cassette box.</p><p class=""mt-6"">Kaufmann, known for his work rescuing vinyl-cutting technology, and Dörig, director of Kunsthaus Langenthal, place the book between media archaeology and artists' practice. It joins the library's holdings on sound art, media art and the material culture of recording.</p>","","https://www.merianverlag.ch/en/produkt/kultur-und-gesellschaft/h.o.me.---heim-fuer-obsolete-medien/735e90ad-76da-4a9c-ac2b-e5dadad99b56.html","Art","Art, Contemporary Art, Media Art, Obsolete Media, Sound Art, Exhibition Catalog, Culture","","","","Hudson Street Library, NYC","June 2026","","/assets/images/books/dorig_raffael_h_o_m_e_home_for_obsolete_media_9783856169497.jpg","","","German / English","","Bilingual German/English. Cover styling of the title is 'H.o.Me.'; the slipcase imitates a VHS box. Summer archiving 2026; catalogued 2026-08-27.","","2026-08-27","art"
"2105","Van de Roer","Carlo","Carlo Van de Roer","The Portrait Machine Project","Damiani","2013","29.7","24.1","","Hardcover, cloth","88","","9788862082686","","Val Williams (Text)","false","","<p>A portrait series made with a machine that claims to photograph what a psychic would see, and a first monograph by the New Zealand-born, Brooklyn-based photographer Carlo Van de Roer (b. 1975).</p><p class=""mt-6"">Van de Roer works with an AuraCam, a modified Polaroid Land camera developed in the 1970s. Sitters place their hands on sensors; the device converts their biofeedback into washes of colour laid over the instant print, and issues a typed description and diagram of the character it has read. Friends, family and public figures, among them Miranda July, Terence Koh, Aurel Schmidt and James Frey, are shown in the resulting Polaroids together with the machine's printouts, so that the reader can weigh the readings against the faces. Text by Val Williams. 40 plates, 88 pages, clothbound, published by Damiani in 2013.</p><p class=""mt-6"">The project asks what a viewer expects a portrait to disclose and how far the apparatus, rather than the photographer, shapes the answer. Van de Roer later founded Satellite Lab, a research studio for camera and lighting technology, through the New Museum's NEW INC programme, and works as a director and cinematographer. He is represented by Danziger Gallery, New York.</p>","https://www.vanderoer.com/","https://www.damianibooks.com/products/6208268","Photography","Photography, Portraiture, Contemporary Art, Conceptual Art, Polaroid","Photographer Monograph","","","Hudson Street Library, NYC","June 2026","","/assets/images/books/van_de_roer_carlo_the_portrait_machine_project_9788862082686.jpg","","870","English","","Clothbound. Sold out at the publisher. Summer archiving 2026; catalogued 2026-08-27.","","2026-08-27","art"
"2106","Najafi","Sina","Sina Najafi, Jeffrey Kastner","The Book of Stamps","Cabinet Books","2008","26","21","","Hardcover, cloth","76","","9781932698398","Sina Najafi, Jeffrey Kastner","George Pendle (Text)","false","","<p>An album of artists' postage stamps issued by Cabinet magazine, continuing a lineage of artist-made philately that runs from Fluxus and Ray Johnson's mail-art circle to the present.</p><p class=""mt-6"">Edited by Sina Najafi and Jeffrey Kastner, the clothbound volume holds fifteen full-page sheets of limited-edition stamps, perforated, gummed and bound to be torn out and used. The contributing artists are Walead Beshty, Melissa Brown, Melissa Dubbin & Aaron S. Davidson, Spencer Finch, Carl Michael von Hausswolff & Leif Elggren, Jonathan Herder, Mikhail Iliatov, Emily Jacir, Julia Jacquette, Vandana Jain, Sandra Eula Lee, Line Up, Frank Magnotta, Michael Oatman and David Shrigley. An essay by the writer George Pendle sets out the history of the artist's stamp and its ambiguous relation to state postal authority. 76 pages, published by Cabinet Books, Brooklyn, in 2008.</p><p class=""mt-6"">Cabinet, the quarterly founded by Najafi in 2000, has published a small run of books and multiples extending the magazine's interest in classification, bureaucracy and the overlooked object. The volume joins the library's holdings on artists' multiples, ephemera and the printed edition as a work in its own right.</p>","","https://www.cabinetmagazine.org/books/bookofstamps.php","Art","Art, Contemporary Art, Postage Stamps, Artist Multiples, Ephemera, Mail Art","","","","Hudson Street Library, NYC","June 2026","","/assets/images/books/najafi_sina_the_book_of_stamps_9781932698398.jpg","","","English","","Fifteen detachable sheets of perforated, gummed artist stamps. Sold out at the publisher. Summer archiving 2026; catalogued 2026-08-27.","","2026-08-27","art"
"2107","Sardon","Vincent","Vincent Sardon","The Stampographer","Siglio Press","2017","26.7","19.7","","Hardcover","100","","9781938221163","Lisa Pearson, Richard Kraft","Philippe Aronson (Translation)","false","","<p>The first English-language introduction to Vincent Sardon (b. 1970), the Paris artist who designs, casts and sells rubber stamps under the name le Tampographe, and uses a bureaucratic tool to refuse authority rather than assert it.</p><p class=""mt-6"">Edited by Lisa Pearson and Richard Kraft for Siglio, the book gathers around 200 impressions from Sardon's output: insult sets in a dozen languages, skeletons and organs, obscene hands, sport and pornography, and the defacement of art-historical monuments, printed in the colours of the stamp pad. An interview with the artist by the editors, translated by Philippe Aronson, sets out the workshop economy behind the work; Sardon makes everything himself and sells it directly from his shop at 4 rue du Repos beside Père Lachaise, outside galleries and the art market. 100 pages, hardcover, published in 2017.</p><p class=""mt-6"">Sardon drew for <em>Libération</em> for a decade before turning to stamps full time. His blog chronicles were collected as <em>Le Tampographe Sardon</em> (L'Association, 2012), and a further volume, <em>Le Tampographe</em>, followed from Flammarion. Dada and pataphysics are the nearest reference points; the library's holdings on rubber stamps, mail art and artists' multiples are the nearest shelves.</p>","https://tampographe.com/","https://sigliopress.com/titles/the-stampographer/","Art","Art, Contemporary Art, Rubber Stamps, Printmaking, Drawing, Culture","Artist Monograph","","","Hudson Street Library, NYC","June 2026","","/assets/images/books/sardon_vincent_the_stampographer_9781938221163.jpg","","","English","","Library holds two copies. Publisher lists 100 pages; the distributor lists 108. Summer archiving 2026; catalogued 2026-08-27.","","2026-08-27","art"
"2108","Pose","","POSE (Jordan Nickel)","Pose: Couple's Therapy","Gingko Press","2016","","","","Hardcover in slipcase","136","Edition of 1,500, with a hand-pulled one-colour screen print signed by the artist. Co-published with Rock Enterprises. Out of print.","9781584236184","","Roger Gastman (Text)","false","","<p>The first collected works of POSE (Jordan Nickel), the Chicago graffiti writer whose paintings splice comic-strip faces and lettering into shattered, layered compositions.</p><p class=""mt-6""><em>Couple's Therapy</em> follows the work through every stage: illegal walls and freight pieces, large murals in Chicago, Los Angeles and Detroit, gallery paintings and sculpture, and the studio process behind them, with more than fifty paintings and sculptures reproduced. The title names the tension the book keeps returning to, between the street and the studio, and between love, loss and triumph as the recurring subjects of the images. Text by Roger Gastman. Published by Gingko Press with Rock Enterprises in 2016 as a hardcover in its own slipcase, printed in part on neon paper, in an edition of 1,500 copies, each with a hand-pulled one-colour <em>Color Study</em> screen print signed by the artist.</p><p class=""mt-6"">POSE began writing graffiti in Chicago in 1992, took a degree at the Kansas City Art Institute in 2004 and is a member of the Mad Society Kings (MSK) and The Seventh Letter collectives. His later work has moved further into painting and sculpture, but the fractured pop vocabulary set out here remains its base.</p>","https://gingkopress.com/pose-now-available/","https://gingkopress.com/pose-now-available/","Art","Art, Graffiti, Street Art, Painting, Contemporary Art, Limited Edition, Pop Culture","Artist Monograph","","","Hudson Street Library, NYC","June 2026","","/assets/images/books/pose_couples_therapy_9781584236184.jpg","","","English","","Edition of 1,500. Hardcover in slipcase with a hand-pulled one-colour screen print signed by the artist. Co-published with Rock Enterprises. Summer archiving 2026; catalogued 2026-08-27.","","2026-08-27","art"
"2109","Skinner","","Skinner","Skinner: Every Man Is My Enemy","Gingko Press","2012","28.6","22.2","","Hardcover","172","First edition. Out of print.","9781584234692","","","false","","<p>Three years of work by the self-taught Sacramento artist Skinner, whose murals and paintings run 1980s toy and cartoon culture, Dungeons & Dragons, heavy metal and religious painting together into a single overloaded surface.</p><p class=""mt-6""><em>Every Man Is My Enemy</em> reproduces murals, wall-to-wall gallery installations, canvases, drawings, skateboard decks and commissioned illustration, photographed in situ and as flat works, in colour and black and white. The compositions borrow the crowded frames of rococo altarpieces and the flat colour of playing cards and cel animation, and fill them with horned deities, skull mounds and lightning-veined giants. Published by Gingko Press in 2012 after Skinner had appeared in the press's Juxtapoz anthologies; 172 pages, hardcover.</p><p class=""mt-6"">Skinner has shown at the Graphic Design Museum, Breda, the Illustrative festival in Berlin, and galleries in Japan, France and the United States, and has appeared regularly in <em>Juxtapoz</em> and <em>Hi-Fructose</em>. He painted the cover of Mastodon's 2014 album <em>Once More 'Round the Sun</em>, and in 2012 founded Critical Hit, the label through which he issues prints, toys and zines.</p>","https://www.streetartsf.com/blog/skinner-every-man-is-my-enemy/","https://www.gingkopress.com/","Art","Art, Illustration, Painting, Skateboarding, Pop Culture, Contemporary Art","Artist Monograph","","","Hudson Street Library, NYC","June 2026","","/assets/images/books/skinner_every_man_is_my_enemy_9781584234692.jpg","","","English","","First monograph; out of print. Summer archiving 2026; catalogued 2026-08-27.","","2026-08-27","art"
"2110","Blackshaw","Ric","Ric Blackshaw, Liz Farrelly","Scrawl Too: More Dirt","Booth-Clibborn Editions","2001","27.9","23.9","","Paperback","176","Out of print.","9781861542137","Ric Blackshaw, Liz Farrelly","David Recchia; Mike Dorrian","false","","<p>The second volume of <em>Scrawl</em>, the Booth-Clibborn survey that in 1999 first gathered the artists who had come up through graffiti, comics and club flyers and were reshaping commercial graphics from outside the design profession.</p><p class=""mt-6""><em>More Dirt</em> widens the field geographically, with work from Vancouver, Osaka, Rio de Janeiro, Melbourne and the European cities of the first book, and follows each artist across surfaces: record sleeves, self-published zines, painted walls, canvases and screen work. The editors frame the material as public art of the early twenty-first century, drawing on graffiti's rebellion and tribal identity, the hand-drawn revival in comics, and the rhythms of hip-hop and beat-based music. Roughly 176 unpaginated pages, illustrated in colour throughout, paperback, published in London in 2001. Phil Ashcroft and the other Scrawl Collective artists who went on to paint live at Tate Modern's Turbine Hall appear here early in their careers.</p><p class=""mt-6"">Ric Blackshaw ran the Scrawl Collective and the associated gallery projects; Liz Farrelly is a design writer and editor whose Booth-Clibborn titles documented British graphic subcultures through the 1990s and 2000s.</p>","","https://www.booth-clibborn.com/","Art","Art, Graffiti, Street Art, Graphic Design, Illustration, Design, Zines","","","","Hudson Street Library, NYC","June 2026","","/assets/images/books/blackshaw_ric_scrawl_too_more_dirt_9781861542137.jpg","","","English","","Sequel to Scrawl: Dirty Graphics and Strange Characters (1999). Out of print. Summer archiving 2026; catalogued 2026-08-27.","","2026-08-27","art"
"2111","Burkeman","DB","DB Burkeman, Monica LoCascio","Stickers: Stuck-Up Piece of Crap: From Punk Rock to Contemporary Art","Rizzoli (Universe)","2010","29.7","22.9","","Paperback","300","First edition (paperback issue; a numbered deluxe clamshell edition of 300 was issued in parallel). Out of print.","9780789320810","","Shepard Fairey (Introduction); Carlo McCormick (Introduction)","false","","<p>The first book-length history of the sticker as an art form, assembled by the DJ and collector DB Burkeman from thousands of examples spanning punk rock, skateboarding, graffiti and contemporary art.</p><p class=""mt-6"">Arranged by scene rather than chronology, <em>Stickers</em> moves from band and label logos of the late 1970s through skate-company graphics, hardcore and hip-hop flyers, and the hand-drawn and printed slaps of graffiti writers, to the sticker campaigns of Shepard Fairey and others that carried street work into museums. Introductions by Shepard Fairey and Carlo McCormick set the medium in the context of cheap reproduction and public space. Bound into the 300-page paperback are eight sheets of removable stickers, most of them original works commissioned for the book from artists including Barry McGee, Ryan McGinness and José Parlá. The cover's own ""Stuck-Up Piece of Crap"" sticker is the book's alternative subtitle. Published by Rizzoli's Universe imprint in 2010.</p><p class=""mt-6"">Burkeman came to stickers through skateboarding and punk before a career as a DJ and A&R man in London and New York. A second volume, <em>Stickers Vol. 2 (aka More Stuck-Up Crap)</em>, followed from Rizzoli in 2019.</p>","","https://www.rizzoliusa.com/","Art","Art, Stickers, Punk, Street Art, Graffiti, Skateboarding, Graphic Design","","","","Hudson Street Library, NYC","June 2026","","/assets/images/books/burkeman_db_stickers_from_punk_rock_to_contemporary_art_9780789320810.jpg","","","English","","Includes eight sheets of removable stickers. Cover sticker reads ""Stuck-Up Piece of Crap"", the book's alternative subtitle. Summer archiving 2026; catalogued 2026-08-27.","","2026-08-27","art"
"2112","Aarons","Philip","Philip Aarons, Emma Reeves, Mark Gonzales","Non Stop Poetry: The Zines of Mark Gonzales","Printed Matter, Inc.","2014","27.5","20.5","","Paperback, sewn","416","Edition of 2,000. Out of print.","9780894390814","Philip Aarons, Emma Reeves","Kim Gordon (Introduction); Rita Ackermann (Text); Maurizio Cattelan (Text); Cameron Jamie (Text); Harmony Korine (Text); Aaron Rose (Text); Steven Salardino (Text); Tom Sachs (Text); Jocko Weyland (Text)","false","","<p>A catalogue raisonné of the zines of Mark Gonzales (b. 1968), the skateboarder whose hand-drawn, collaged and typed pamphlets form one of the largest bodies of artist-made publications of the past three decades.</p><p class=""mt-6"">Compiled over years of searching by Philip Aarons and Emma Reeves, <em>Non Stop Poetry</em> presents every zine the editors could locate, made from 1992 to 2014, including collaborations with Harmony Korine and Cameron Jamie, each with its available publishing details and reproduced through cover and interior scans. Gonzales kept no records; the count passes 145. The zines were run off in tiny numbers and given away or mailed to friends, in the manner of Wallace Berman's <em>Semina</em>, and rarely reached even Printed Matter or Colette. Kim Gordon introduces; Rita Ackermann, Maurizio Cattelan, Aaron Rose, Tom Sachs, Jocko Weyland and others contribute. Launched at the NY Art Book Fair at MoMA PS1 in September 2014; 416 pages, sewn paperback, offset in colour, edition of 2,000.</p><p class=""mt-6"">The book places Gonzales's scribbled poems and portraits in the line of artist publications from Ed Ruscha to Raymond Pettibon, and a companion website, markgonzaleszines.com, continues the census of zines found since publication.</p>","https://markgonzaleszines.com/","https://www.printedmatter.org/catalog/44855","Art","Art, Zines, Skateboarding, Drawing, Poetry, Artists' Books, Contemporary Art","Artist Monograph","","","Hudson Street Library, NYC","June 2026","","/assets/images/books/aarons_philip_non_stop_poetry_the_zines_of_mark_gonzales_9780894390814.jpg","","","English","","Edition of 2,000. Introduction by Kim Gordon. Edition state to be verified from the physical copy. Summer archiving 2026; catalogued 2026-08-27.","","2026-08-27","art"
"2113","Karl","Don","Don Karl, Pascal Zoghbi","Arabic Graffiti","From Here to Fame Publishing","2011","29","21.5","","Hardcover","200","First printing, hardcover, 2011. A revised third edition in paperback (2013) added a chapter on the Arab uprisings.","9783937946269","Don Karl, Pascal Zoghbi","","false","","<p>The first book to survey the meeting of Arabic script with graffiti writing and street art, edited by the German graffiti writer and publisher Don Karl and the Lebanese type designer Pascal Zoghbi.</p><p class=""mt-6""><em>Arabic Graffiti</em> sets out without regional borders: its artists, writers and typographers work in Beirut, Bahrain, Palestine and Cairo, and in Paris, Berlin and Los Angeles, and approach the script from calligraphy, from Latin-alphabet graffiti styles, and from type design. Chapters cover classical and contemporary calligraphy, Arabic typography, the painted lettering of Lebanese freight trucks, political graffiti on the walls of Palestine, and the crossover into Western cities, with essays by practitioners and writers in the field. Two hundred pages, hardcover, illustrated throughout, published in Berlin by From Here to Fame in 2011. This is the first printing; a revised third edition in paperback followed in 2013 with a new chapter on graffiti of the Arab uprisings.</p><p class=""mt-6"">Don ""Stone"" Karl began writing graffiti in 1983 and published his first book on train writing in 1986; he runs From Here to Fame and the Common Ground gallery in Berlin. Pascal Zoghbi founded 29Letters, the Arabic type foundry in Beirut.</p>","https://29lt.com/","https://doublea-spraypaint.com/collections/fhtf-books","Art","Art, Graffiti, Street Art, Typography, Calligraphy, Middle East, Design","","","","Hudson Street Library, NYC","June 2026","","/assets/images/books/karl_don_arabic_graffiti_9783937946269.jpg","","","English","","First printing. Edition state to be verified from the physical copy. Summer archiving 2026; catalogued 2026-08-27.","","2026-08-27","art"
