"id","author_last","author_first","author_full_name","title","publisher","publication_year","height_cm","width_cm","depth_cm","binding","page_count","edition_printrun","isbn_asin","editor","contributors","is_signed_inscribed","designer","description","artist_url","publisher_url","collection_grouping","tags","classification","bisac","lcc","location","accession_no","featured","image_url","price","weight_g","language","num_images","notes","custom_page_url"
"1821","Borremans","Michaël","Michaël Borremans","Horse Hunting","David Zwirner","2006","25.4","18.4",,"Hardcover","40",,"9780976913641",,"Hans van Heirseele (text)",,,"Published by David Zwirner on the occasion of Michaël Borremans’s second solo exhibition at the gallery (New York, March 7 – April 1, 2006), this hardcover catalogue documents a body of fourteen new paintings, among them the eponymous <em>Horse Hunting</em> (2005) — a portrait of a young, fashionably dressed man holding a twig to each nostril, whose deadpan strangeness is typical of the Belgian painter (b. 1963). Borremans’s pictures pair old-master technique with disquieting, hard-to-place imagery, resisting straightforward narrative or interpretation. Illustrated boards, no dust jacket as issued, with sixteen color reproductions and a text by the Belgian artist and curator Hans van Heirseele. Printed by Earth Enterprise, New York.",,"https://www.davidzwirner.com/collect/michael-borremans-horse-hunting-book",,"Art, Painting, Contemporary Art, Belgian Art, Exhibition Catalog","Art",,,"Hudson Street Library, NYC","2026-06-22",,"/assets/images/books/Michael_Borremans_Horse_Hunting.jpg",,,"English","16","Catalogue for Borremans’s second David Zwirner solo show (Mar 7 – Apr 1, 2006), fourteen new paintings including Horse Hunting (2005). Illustrated boards, no dust jacket as issued; 16 color plates; text by Hans van Heirseele; printed by Earth Enterprise, New York. Cover image: OpenLibrary. Sources: David Zwirner; bookseller listings.",
"1822","Doeringer","Eric","Eric Doeringer","121 Nurses","Copycat Publications","2023","21.5","14",,"Softcover (perfect-bound)","42",,,,,,,"A layered work of appropriation by the New York conceptual artist Eric Doeringer (b. 1974), best known for the “bootleg” miniatures of blue-chip artworks he sold on the street outside art fairs and for his Copycat Publications, which meticulously re-create rare conceptual artists’ books. <em>121 Nurses</em> compiles the pulp nurse-romance paperbacks whose lurid covers Richard Prince scanned and reworked for his celebrated <em>Nurse Paintings</em> (2002–2008). The book is itself an appropriation: it borrows its design from Prince’s own <em>136 Nurses</em>, the catalogue raisonné of those paintings — so Doeringer appropriates the source material Prince appropriated, and the form in which Prince catalogued it, folding authorship back on itself. Offset-printed in Los Angeles, 42 pages, perfect-bound, 21.5 × 14 cm. Issued without ISBN in the tradition of the artist’s book and zine.",,"https://www.printedmatter.org/catalog/62683",,"Artist's Books, Appropriation Art, Conceptual Art, Richard Prince, Zines","Art",,,"Hudson Street Library, NYC","2026-06-22",,"/assets/images/books/Eric_Doeringer_121_Nurses.jpg",,,"English","121","Copycat Publications is Eric Doeringer’s own imprint. Compiles the nurse novels behind Richard Prince’s Nurse Paintings; design appropriated from Prince’s “136 Nurses” catalogue raisonné. Offset printed, Los Angeles. No ISBN. Held in MoMA Library, Whitney Museum Library, SFMOMA, NYPL and other collections per Printed Matter. Source: Printed Matter (catalog 62683).",
"1823","Doeringer","Eric","Eric Doeringer","Records","Copycat Publications","2011","17.8","14","0.6","Softcover","72","Edition of 1000, signed",,,,"true",,"Eric Doeringer’s remake of Ed Ruscha’s 1971 classic <em>Records</em>, and a companion in method to his other appropriations. Ruscha’s original reproduced thirty records from his own collection, each spread pairing an album cover on the left with a photograph of the bare vinyl LP on the right. To make his version, Doeringer (b. 1974) tracked down copies of every record Ruscha had pictured and re-photographed them in the same sequence — but the two books are pointedly not identical: his copies carry their own histories of wear, price stickers, and doodles, and the labels differ in mono/stereo pressings and reissues. The result turns a reproduction into a meditation on collecting, difference, and the impossibility of a true copy. It belongs to the now-sizeable genre of Ruscha-homage artists’ books — Doeringer has also remade <em>Some Los Angeles Apartments</em>, <em>Real Estate Opportunities</em>, and <em>Stained</em>. Self-published under his Copycat Publications imprint in an edition of 1,000, signed on the title page; softcover, 72 pages, 7 × 5.5 in.",,"https://www.thelacmastore.org/products/records",,"Artist's Books, Appropriation Art, Conceptual Art, Ed Ruscha, Music, Vinyl Records","Art",,,"Hudson Street Library, NYC","2026-06-22",,"/assets/images/books/Eric_Doeringer_Records.jpg",,,"English","60","Records (After Ed Ruscha). Edition of 1,000, signed by the artist on the title page. Attributed variously to Copycat Publications and to Eric Doeringer, Brooklyn, NY. Doeringer’s books are held by MoMA, the Brooklyn Museum, the National Gallery of Canada, and the Getty, among others. Sources: LACMA Store; Printed Matter (catalog 29607); user-supplied details.",
"1824","King","David","David King","David King Publications 1977–2019","Colpa Press / San Francisco Center for the Book","2024","22.4","16.5",,"Thread-sewn softcover (OTA binding)","120","Second printing of 1000",,,"Matt Borruso (introduction); Experimental Jetset (essay)",,,"The first published survey of the book projects and graphic design of David King (1948–2019), the English-born, New York– and San Francisco–based artist, designer, and musician best known for creating the Crass symbol. King moved to New York in 1977 and made hundreds of flyers for clubs such as Danceteria, Pravda, and the Peppermint Lounge while playing in the no wave band Arsenal; relocating to San Francisco in 1980, he designed for the I-Beam and played in the post-punk groups Sleeping Dogs and Brain Rust. Across four decades he produced dozens of cheaply made Xerox and offset zines — <em>Suburbs of Hell</em>, <em>Too Many Zombies</em>, <em>Sleeping Dogs</em> — collaging appropriated images from mainstream magazines, and, later, idiosyncratic small-run books issued through Colpa Press, &amp;Pens, and Gingko Press. This 120-page volume, co-published by Colpa Press and the San Francisco Center for the Book, gathers that work with an introduction by Matt Borruso and an essay by the design studio Experimental Jetset. It accompanied the first survey exhibitions of King’s output, at the San Francisco Center for the Book (October 25–December 22, 2024) and Printed Matter, New York (June 5–August 24, 2025). Not to be confused with the British graphic designer David King (1943–2016) of Soviet-design fame.",,"https://www.colpapress.com/products/david-king-publications-1977-2019",,"Graphic Design, Zines, Punk, Artist’s Books, Ephemera, Small Press, Flyers","Art",,,"Hudson Street Library, NYC","2026-06-22",,"/assets/images/books/David_King_David_King_Publications_19772019.jpg",,,"English",,"First survey of David King (1948–2019), designer of the Crass symbol; English-born, active in NY and SF. Second printing of 1000. Co-published by Colpa Press and the San Francisco Center for the Book. Full-color offset on 120gsm Munken Lynx Rough; 2-color cover on 240gsm Munken Lynx; thread-sewn OTA binding. Exhibitions curated by Luca Antonucci and Matt Borruso (SF Center for the Book, 2024) and shown at Printed Matter, NY (2025). Distinct from David King (1943–2016), the Soviet-design historian. Sources: Colpa Press; Printed Matter; KQED; Wallpaper*.",
"1825","Record Culture Magazine",,"Record Culture Magazine","Record Culture Magazine Issue 11","Record Creative Limited","2026",,,,"Magazine","208",,"9772711992004","Karl Henkell",,,"Holly Canham","<p>Record is a biannual print journal on the people at the center of the world’s niche music communities and the places those scenes meet art, fashion, and design; Issue 11 (2026) runs 208 pages plus two bound supplements.</p><p class=""mt-6"">Built on candid longform interviews and photography made in its subjects’ homes and studios, the issue gathers conversations with Paul Takahashi, Nicolas Godin, Kiki Kudo, Jean Touitou, Ariel Zetina, OKO DJ, Sound Metaphors, and Fraser Cooke, among others, alongside Luke Jenner’s short story <em>Plant Bar</em> and the visual feature <em>Eddie Ruscha: Sound / Waves</em>. Two saddle-stitched booklets accompany the perfect-bound main magazine: <em>The Invitations of Life... Child!</em>, drawn from Nicky Siano’s Gallery-era archive (52 pages), and <em>You Can Hear Your Own Heartbeat: A Day at Audio-Technica</em>, photographed by Kento Mori (60 pages).</p><p class=""mt-6"">Founded in 2016 in New York’s Chinatown and now made across New York, Berlin, and Melbourne with its publisher in Cork, Ireland, Record pairs archival features on musical ephemera with original illustration and design under art director Holly Canham. Issue 11 continues the magazine’s approach of treating record culture as a lens on wider visual and social life rather than as genre coverage.</p>",,"https://record-magazine.com/store/issue-11","Magazines","Music, Photography, Periodical, Culture, Interviews",,,,"Hudson Street Library, NYC","2026-07-18",,"/assets/images/books/Record_Culture_Magazine_Issue_11_9772711992004.jpg",,,"English",,"Includes two supplement booklets: The Invitations of Life... Child! by Nicky Siano (52 pp, saddle-stitched), built from original Gallery-era material; and You Can Hear Your Own Heartbeat: A Day at Audio-Technica, photographed by Kento Mori (60 pp). Periodical barcode 9772711992004 (ISSN 2711-9920). Publisher: Record Creative Limited, Cork, Ireland. Editor-in-Chief Karl Henkell; Senior Editor Michael Kalenderian; Art Director Holly Canham.",
"1826","Anderson","Christopher","Christopher Anderson","Index","STANLEY/BARKER","2026","25.5","22.5",,"11 saddle-stitched softcover books in a silkscreened fluted slipcase","320","First edition, first printing",,,,"true","Brian Roettinger","<p>The first-edition boxed set of <em>Index</em>, the career-spanning self-anthology by the Magnum photographer Christopher Anderson (b. 1970) — eleven saddle-stitched volumes housed in a silkscreened fluted slipcase, published by STANLEY/BARKER in 2026 and designed by Brian Roettinger.</p><p class=""mt-6"">Rather than a linear retrospective, <em>Index</em> breaks three decades of work into eleven separate booklets — Afghanistan, Haiti, China, France, Cars, Self Portrait, Holiday, New York, Trouble, White House, and 9 East 71st Street — that can be read in any order, juxtaposing war, migration, politics, and domestic intimacy like entries in an index. The 320-page set measures 255 × 225 mm; this copy is signed by Anderson.</p><p class=""mt-6"">Anderson won the Robert Capa Gold Medal in 1999 for photographs made aboard a sinking boat of Haitian migrants bound for the United States, then covered Afghanistan, Iraq, and Israel/Palestine before turning toward family, cities, and self-portraiture — work that moves fluidly between reportage and the personal. A member of Magnum Photos, he built the monographs <em>Capitolio</em>, <em>Son</em>, <em>Stump</em>, and <em>Approximate Joy</em>; <em>Index</em> draws that full arc together and was widely noted on release, including in <em>The Guardian</em> and <em>Le Monde</em>.</p>","https://www.magnumphotos.com/photographer/christopher-anderson/","https://www.stanleybarker.co.uk/products/index",,"Photography, Photobook, Documentary, Photojournalism, Monograph","Individual Photographer Monographs",,,"Hudson Street Library, NYC","2026-07-19",,"/assets/images/books/Christopher_Anderson_Index.jpg",,"2000","English",,"Signed by Christopher Anderson. First edition, first printing. Boxed set of 11 saddle-stitched softcover volumes in a silkscreened fluted slipcase, designed by Brian Roettinger; 255 × 225 mm, 320 pages, 2000 g. Volumes: 1 Afghanistan, 2 Haiti, 3 China, 4 France, 5 Cars, 6 Self Portrait, 7 Holiday, 8 New York, 9 Trouble, 10 White House, 11 9 East 71st Street, NY. Christopher Anderson (Magnum) won the Robert Capa Gold Medal in 1999. Reviewed in The Guardian and Le Monde. No ISBN found on publisher or distributor listings.",
"1827","Prince","Richard","Richard Prince","Folk Songs","Gagosian","2026","29","23.6",,"Softcover","136",,"9781968417178",,,"false","Graphic Thought Facility, London","<p>The catalogue for <em>Folk Songs</em>, Richard Prince's 2025 exhibition at Gagosian in New York — a 136-page softcover with a die-cut reproduction of one of the paintings tipped into its kraft cover.</p><p class=""mt-6"">Published by Gagosian in 2026 to accompany the show at 555 West 24th Street (November 6–December 20, 2025), the book documents handmade paintings, drawings, and collages made between 2018 and 2023 together with five sculptures dating from 2007 to 2025, reproduced in color plates and installation views. An essay by the art historian Sydney Stutterheim reads Prince's recurring methods — self-reference and appropriation, buried meanings and apocrypha — against a palette of soft pinks, magentas, and reds set against black. Designed by Graphic Thought Facility, London, and printed by Pureprint.</p><p class=""mt-6"">Richard Prince (b. 1949) is among the central figures of the Pictures Generation, whose rephotographed Marlboro <em>Cowboys</em>, <em>Nurse</em> paintings, joke canvases, and Instagram <em>New Portraits</em> made appropriation a defining strategy of postwar art. His work is held by the Museum of Modern Art, the Whitney, the Guggenheim, and Tate; <em>Folk Songs</em> extends the looser, hand-made register of his recent painting.</p>",,"https://gagosianshop.com/products/richard-prince-folk-songs-book","Art","Art, Contemporary Art, Painting, Appropriation, Exhibition Catalog",,,,"Hudson Street Library, NYC","2026-07-19",,"/assets/images/books/Richard_Prince_Folk_Songs.jpg",,,"English",,"Exhibition catalogue for 'Richard Prince: Folk Songs,' Gagosian, 555 West 24th Street, New York, November 6–December 20, 2025. Essay by Sydney Stutterheim. Designed by Graphic Thought Facility, London; printed by Pureprint Group, Uckfield. Die-cut reproduction of one painting on the cover. Contents: paintings, drawings, and collages 2018–2023 and five sculptures 2007–2025; color plates and installation photography.",
"1828","Schneider","Gary","Gary Schneider","Gary Schneider: Portraits","Yale University Press","2004","25.4","21.6",,"Paperback","122",,"9780300100549",,"Deborah Martin Kao (Author of text and interview with the artist)",,,"<p>The first major study of Gary Schneider (b. 1954), the South African-born New York photographer whose long-exposure, flashlight-drawn portraits reimagine photographic likeness as a record of time and collaboration.</p><p class=""mt-6"">Written by Deborah Martin Kao, the Richard L. Menschel Curator of Photography at Harvard's Fogg Art Museum, the catalogue traces two decades of Schneider's portrait work: his re-presentations of nineteenth-century studio negatives, his life-size handprint photograms, and his fragmented face portraits, made by moving a light pen across a sitter's features during exposures that can last more than an hour. Kao also examines the scientific collaborations behind his images of blood, DNA, and hair, and closes with an extended interview with the artist. Yale University Press published it in association with the Harvard University Art Museums to accompany the retrospective at the Arthur M. Sackler Museum (28 February to 23 May 2004). Paperback, 122 pages, with 103 color and 49 black-and-white plates.</p><p class=""mt-6"">Schneider trained at the Michaelis School of Fine Art in Cape Town and at Pratt Institute, and has lived in New York since 1977, where in 1981 he co-founded the master printing lab Schneider/Erdman. His <em>Genetic Self-Portrait</em> (1998) and ongoing <em>Nudes</em> series pushed portraiture toward science and abstraction, and his work is held by the Metropolitan Museum of Art, the Whitney Museum of American Art, and the Art Institute of Chicago. He printed for many photographers, among them Peter Hujar, whose negatives are the subject of his 2024 memoir <em>Peter Hujar: Behind the Camera and In the Darkroom</em>.</p>","https://www.garyschneider.net","https://harvardartmuseums.org/exhibitions/2652/gary-schneider-portraits","Individual Photographer Monographs","Photography, Gary Schneider, Portraits, Portrait Photography, Contemporary Photography, Identity, Long Exposure, Photograms, DNA, Genetic Self-Portrait, Harvard Art Museums, Yale University Press, Exhibition Catalogue",,,,"Hudson Street Library, NYC",,,"/assets/images/books/schneider_gary_gary_schneider_portraits_9780300100549.jpg",,,"English",,"Book's nominal author is curator Deborah Martin Kao; catalogued under the artist (Schneider) per library convention for photographer monographs (cf. id 534 Peter Hujar: A Retrospective). Also shown at The Contemporary Museum, Honolulu (Aug-Oct 2004). Cover sourced from Harvard Art Museums shop (300x382). Subjects (LOC): Schneider, Gary, 1954- -- Exhibitions; Portrait photography -- Exhibitions; Photography, Artistic. Acquired well before cataloging; accession date cleared so it does not rank as a recent addition. Cataloged 2026-07-20 during Summer acquisitions and archiving 2026.",
"1829","de Rooij","Willem","Willem de Rooij","Index","Koenig Books","2016","28.5","22",,"Softcover","508",,"9783863357238","Willem de Rooij, Axel Wieder, Susanne Gaensheimer","Sven Lütticken (Essay); Pablo Martínez (Essay)","false",,"<p>An inquiry into the iconography of protest by the Dutch conceptual artist Willem de Rooij (b. 1969), <em>Index</em> compiles some 500 newspaper images of protest marches and collective mourning collected between 1999 and 2002.</p><p class=""mt-6"">The photographs, cut from daily newspapers over three years, were first organized in 2002 into eighteen framed panels arranged chronologically as <em>Index: Riots, Protest, Mourning and Commemoration (as represented in newspapers, January 2000–July 2002)</em>. This 508-page artist's book reorganizes the complete series for the printed page, returning the images to the mass-circulation form in which they first appeared and documenting a way of working — clipping from print — that the shift to online image culture has made obsolete. It was published with essays by Sven Lütticken and Pablo Martínez on the occasion of exhibitions at Arnolfini, Bristol (2014–15) and MMK Museum für Moderne Kunst, Frankfurt (2016–17), co-published by the two institutions with Verlag der Buchhandlung Walther König, Cologne.</p><p class=""mt-6"">De Rooij studied at the Gerrit Rietveld Academie and the Rijksakademie in Amsterdam and worked collaboratively with Jeroen de Rijke as De Rijke/De Rooij from 1994 to 2006, representing the Netherlands at the 2005 Venice Biennale. Professor of fine art at Frankfurt's Städelschule since 2006, he works across film, installation, and textile, and is represented by Petzel Gallery, New York, and Regen Projects, Los Angeles.</p>","https://www.petzel.com/artists/willem-de-rooij","https://www.artbook.com/9783863357238.html","Protest","Protest, Contemporary Art, Artist Books, Conceptual Art, Appropriation, Photography, Newspapers, Exhibition Catalog","Artist Books",,,"Hudson Street Library, NYC","2026-07-10",,"/assets/images/books/de_rooij_willem_index_9783863357238.jpg",,,"English",,"Co-published by Arnolfini, Bristol; MMK Museum für Moderne Kunst Frankfurt am Main; and Verlag der Buchhandlung Walther König, Cologne. Colophon year 2016; US trade release May 2017 via DAP. Summer acquisitions and archiving 2026. Accessioned 2026-07-23.",
"1830","Johnson","Ray","Ray Johnson","Ray Johnson","Matthew Marks Gallery","2017","22","17",,"Hardcover","192",,"9781944929114",,"Brad Gooch (Essay)","false",,"<p>A monograph on the collagist and mail-art pioneer Ray Johnson (1927–1995), presenting 42 collages made between 1966 and 1994 — most never previously exhibited or published — with a new essay by the writer and biographer Brad Gooch.</p><p class=""mt-6"">Published by Matthew Marks Gallery in 2017, the clothbound volume reproduces Johnson's most expansive work in 87 plates: layered compositions of magazine clippings, photographs, and hand-worked elements that merge art history with celebrity, word with image, and the personal with the universal. Gooch's essay traces a practice delivering, in his words, ""surprise and joy, excitement and entertainment,"" likening the collages to jokes sublimely told by a tortured stand-up comedian.</p><p class=""mt-6"">A Black Mountain College alumnus who turned from painting to collage after moving to New York in 1949, Johnson became a seminal Pop artist, a proto-conceptualist, and the founder of the New York Correspondance School, distributing his work through the postal service — by 1965 he was known as ""New York's most famous unknown artist."" The library also holds <em>Ray Johnson c/o</em>, the Art Institute of Chicago's 2021 survey of his correspondence art.</p>","https://www.rayjohnsonestate.com","https://matthewmarks.com/publications/books/ray-johnson-2017","Art","Art, Collage, Mail Art, Pop Art, Monograph",,,,"Hudson Street Library, NYC","2026-07-10",,"/assets/images/books/johnson_ray_ray_johnson_9781944929114.jpg",,,"English",,"Clothbound with jacket. Second Ray Johnson title in the collection alongside Ray Johnson c/o (ID 552, Art Institute of Chicago, 2021) — different publication, not a duplicate copy. Summer acquisitions and archiving 2026. Accessioned 2026-07-23.",
"1831","Kelly","Ellsworth","Ellsworth Kelly","1954 Drawings on a Bus, Sketchbook 23","Matthew Marks Gallery / Steidl","2007","25","19",,"Hardcover in slipcase","48",,"9783865214157",,,"false",,"<p>A facsimile of Sketchbook 23 by the American painter Ellsworth Kelly (1923–2015), reproducing the ink drawings of shifting shadow patterns he made riding New York City buses in the fall of 1954, weeks after returning from six years in Paris.</p><p class=""mt-6"">In Paris, Kelly had built paintings from window patterns and the shadows cast by Seine bridges; back in New York he sketched the sunlight moving across bus seat backs and overhead bars, then reworked the sketches in the studio into abstractions stripped of their physical source. These drawings fed directly into his earliest American paintings, among them <em>Atlantic</em> (1956), the first of his works to enter a museum collection when the Whitney purchased it in 1957. The sketchbook itself has an unusual origin: a friend gave Kelly a blank publisher's dummy of Sigfried Giedion's 1928 <em>Bauen in Frankreich</em>, its cover designed by Moholy-Nagy, and the facsimile reproduces that cover. Co-published by Matthew Marks Gallery and Steidl in 2007 as a slipcased hardcover with a 2006 text by the artist, accompanying the gallery's exhibition of twenty drawings from the sketchbook.</p><p class=""mt-6"">Kelly stands among the defining figures of postwar American abstraction, his hard-edge shape and color paintings drawn from observed fragments of the world. His work is held by MoMA, the Whitney, and Tate, among others, and his estate is represented by Matthew Marks Gallery.</p>","https://ellsworthkelly.org","https://matthewmarks.com/publications/books/ellsworth-kelly-1954-drawings-on-a-bus-sketchbook-23-2007","Art","Art, Drawing, Sketchbooks, Abstract Art, Facsimile, Artist Books","Artist Books",,,"Hudson Street Library, NYC","2026-07-10",,"/assets/images/books/kelly_ellsworth_1954_drawings_on_a_bus_sketchbook_23_9783865214157.jpg",,,"English",,"Anastatic facsimile of Kelly's Sketchbook 23 — originally a blank publisher's dummy of Sigfried Giedion's Bauen in Frankreich (1928) with cover design by Moholy-Nagy, reproduced here. Out of print at Matthew Marks. Dimensions per publisher (25 × 19 cm); AbeBooks lists 25.5 × 18.5 cm. Summer acquisitions and archiving 2026. Accessioned 2026-07-23.",
"1832","Fischli & David Weiss","Peter","Peter Fischli & David Weiss","Visible World","Matthew Marks Gallery / Walther König","2000","27","20",,"Flexibound","260",,"9781880146255",,,"false",,"<p>An encyclopedic artist's book by the Zurich duo Peter Fischli (b. 1952) and David Weiss (1946–2012), <em>Visible World</em> compresses 2,848 color photographs taken over fifteen years of travel into 260 flexibound pages — the world rendered as a deadpan, seemingly total inventory.</p><p class=""mt-6"">Conceived and designed by the artists and co-published by Matthew Marks Gallery and Buchhandlung Walther König in 2000, the book is the printed form of their long-running <em>Sichtbare Welt</em> project, which the duo also presented as photographs on light tables. Airports, beaches, gardens, mountains, and cities pass in tight grids without hierarchy or commentary, extending the taxonomic impulse of their 1982 publication <em>Suddenly this Overview</em>. The pictures court the generic — sunsets and tourist views done straight — so that the book reads at once as archive, travelogue, and gentle parody of both.</p><p class=""mt-6"">Working together from 1979 until Weiss's death in 2012, Fischli and Weiss built one of contemporary art's most influential collaborative bodies of work, spanning the film <em>The Way Things Go</em> (1987), the clay <em>Suddenly this Overview</em> sculptures, and the retrospective <em>How to Work Better</em> at the Guggenheim (2016). The library holds several of their other titles, including <em>800 Views of Airports</em> and <em>How to Work Better</em>.</p>","https://matthewmarks.com/artists/fischli-weiss","https://matthewmarks.com/publications/books/peter-fischli-david-weiss-visible-world-2000","Art","Art, Photography, Conceptual Art, Artist Books, Travel Photography","Artist Books",,,"Hudson Street Library, NYC","2026-07-10",,"/assets/images/books/fischli_weiss_visible_world_9781880146255.jpg",,,"English",,"Conceived and designed by the artists. Book form of the Sichtbare Welt (Visible World) project, also shown as photographs on light tables. Out of print at Matthew Marks. Ninth Fischli & Weiss title in the collection. Summer acquisitions and archiving 2026. Accessioned 2026-07-23.",
"1833","Adams","Robert","Robert Adams","On Any Given Day in Spring / Light Balances","Matthew Marks Gallery / Fraenkel Gallery","2012","20","25",,"Two paperbacks in cardboard slipcase","80",,"9781880146637",,,"false",,"<p>A quiet two-volume set of late photographs by Robert Adams (b. 1937), the central chronicler of the American West's transformation, published as paired paperbacks in a plain cardboard slipcase by Matthew Marks Gallery and Fraenkel Gallery in 2012.</p><p class=""mt-6""><em>On Any Given Day in Spring</em> (32 pages, 30 plates) follows seabirds, sand, ocean, and sky at North Beach on Washington's coast — encounters Adams describes as ""less an answer to our questions than a rephrasing of them,"" adding that ""there is no certainty, on any given day in spring, that the birds will be there."" <em>Light Balances</em> (48 pages, 57 plates) records light filtering through the foliage of a protected forest near the Columbia River estuary in Astoria, Oregon, where Adams has lived since 1997. Both books hold to his spare black-and-white attentiveness, here turned from the developed landscapes of his New Topographics years toward what remains intact.</p><p class=""mt-6"">Adams came to prominence in the 1975 <em>New Topographics</em> exhibition and received the Hasselblad Award in 2009; his retrospective <em>The Place We Live</em> toured internationally from Yale University Art Gallery. He is represented by Fraenkel Gallery and Matthew Marks Gallery. The library also holds his <em>Gone?</em> (Steidl, 2010).</p>","https://fraenkelgallery.com/artists/robert-adams","https://matthewmarks.com/publications/books/robert-adams-on-any-given-day-in-spring-light-balances-2012","Photography","Photography, Landscape Photography, Black and White Photography, Pacific Northwest, Photobooks","Individual Photographer Monographs",,,"Hudson Street Library, NYC","2026-07-10",,"/assets/images/books/adams_robert_on_any_given_day_in_spring_light_balances_9781880146637.jpg",,,"English",,"Two-volume set in cardboard slipcase: On Any Given Day in Spring (32 pp, 30 plates, ISBN 9781880146637) and Light Balances (48 pp, 57 plates, ISBN 9781880146620). Set cataloged under the first volume's ISBN. Out of print at Matthew Marks. Summer acquisitions and archiving 2026. Accessioned 2026-07-23.",
"1834","DA Corte","Alex","Alex DA Corte","Mr. Remember","Louisiana Museum of Modern Art","2022","24.8","24.8",,"Clothbound","320",,"9788793659575","Lærke Rydal Jørgensen, Mathias Ussing Seeberg, William Pym, Alex Da Corte","Poul Erik Tøjner (Foreword); Bruce Hainley (Essay); Delia Solomons (Essay); Sarah Nicole Prickett (Essay); Steven Zultanski (Essay); Derek McCormack (Essay)","false",,"<p>The comprehensive monograph on the Philadelphia-based installation artist Alex Da Corte (b. 1980), published for <em>Mr. Remember</em>, his major European retrospective at the Louisiana Museum of Modern Art (July 14, 2022 – January 8, 2023).</p><p class=""mt-6"">Documenting all of Da Corte's major works to date, the book matches his high-production, ultra-chromatic sensibility: a three-color cloth binding with silver foil on the cover, 200 color and 50 duotone plates, more than 100 pages of installation views, and a paperback volume sewn into the binding. The Louisiana retrospective staged his Day-Glo paintings, sculptures, videos, and scenographies — colored walls, neon, even scent — around works like <em>Rubber Pencil Devil</em>, the 57-part film in which the artist impersonates figures from American children's television. Edited by Lærke Rydal Jørgensen, Mathias Ussing Seeberg, William Pym, and the artist, with a foreword by Poul Erik Tøjner and texts by Bruce Hainley, Delia Solomons, Sarah Nicole Prickett, Steven Zultanski, Derek McCormack, and others.</p><p class=""mt-6"">Rooted in American popular culture — as a teenager he planned to animate for Disney — Da Corte builds seductive, uncanny worlds from consumer imagery, appearing in his own films as Popeye, the Statue of Liberty, Mister Rogers, or Eminem. His 2021 Met Roof Garden commission <em>As Long as the Sun Lasts</em> brought the work wide attention. The library holds six of his other titles, including <em>Rubber Pencil Devil</em> and <em>Free Roses</em>.</p>","https://www.sadiecoles.com/artists/45-alex-da-corte/","https://www.artbook.com/9788793659575.html","Art","Art, Contemporary Art, Installation Art, Video Art, Pop Culture, Exhibition Catalog","Exhibition Catalogs",,,"Hudson Street Library, NYC","2026-07-10",,"/assets/images/books/da_corte_alex_mr_remember_9788793659575.jpg",,,"English",,"Three-color cloth binding with silver foil; paperback supplement sewn in. Danish publication December 2022; US trade release March 2023 via DAP. Seventh Alex Da Corte title in the collection. Summer acquisitions and archiving 2026. Accessioned 2026-07-23.",
"1835","Kelly","Ellsworth","Ellsworth Kelly","Ellsworth Kelly in San Francisco","San Francisco Museum of Modern Art / University of California Press","2002","30","25",,"Hardcover","96","First Edition","9780520237841",,"Madeleine Grynsztejn (Essay); Julian Myers (Essay); Neal Benezra (Foreword)","false",,"<p>The catalog for <em>Ellsworth Kelly in San Francisco</em>, SFMOMA's 2002–03 exhibition uniting the twenty-two works the museum acquired from the artist's personal collection in 1999 — including <em>Cité</em> (1951), <em>Red Blue</em> (1966), and <em>Curve XXI</em> (1978–80) — with its earlier holdings, together the most important grouping of Ellsworth Kelly's work in any museum.</p><p class=""mt-6"">Spanning fifty years of paintings, sculptures, collages, drawings, and reliefs drawn from the museum and Bay Area private collections, the exhibition (July 13, 2002 – January 5, 2003) presented 58 works in all. The primary essay by Madeleine Grynsztejn, SFMOMA's Elise S. Haas Senior Curator of Painting and Sculpture and the show's organizer, follows the evolution of Kelly's art, his interest in the phenomenology of vision, and his chance-generated compositions; Julian Myers contributes analyses of key works and groupings, from the early figural paintings to the shaped panels and reliefs, with a foreword by Neal Benezra. Co-published with University of California Press.</p><p class=""mt-6"">Kelly (1923–2015) was a defining figure of postwar American abstraction, his hard-edge shape and color paintings drawn from observed fragments of the world. The library also holds <em>1954 Drawings on a Bus, Sketchbook 23</em>, the facsimile of the sketchbook behind his earliest American paintings.</p>","https://ellsworthkelly.org","https://www.sfmoma.org/publication/ellsworth-kelly-san-francisco/","Art","Art, Abstract Art, Painting, Sculpture, Exhibition Catalog","Exhibition Catalogs",,,"Hudson Street Library, NYC","2026-07-10",,"/assets/images/books/kelly_ellsworth_ellsworth_kelly_in_san_francisco_9780520237841.jpg",,,"English",,"Page count per SFMOMA (96); Amazon lists 104. Second Ellsworth Kelly title in the collection. Summer acquisitions and archiving 2026. Accessioned 2026-07-23.",
